activity_id,customer_id,activity_date,activity_type,sales_rep,duration_minutes,outcome,next_steps
ACT_CUST_0256_1,CUST_0256,2022-06-30,Closing Call,rep_15,119,Neutral,Contract terms
ACT_CUST_0256_2,CUST_0256,2022-07-21,Closing Call,rep_15,40,Positive,Schedule demo
ACT_CUST_0256_3,CUST_0256,2022-08-06,Closing Call,rep_15,27,Negative,Contract terms
ACT_CUST_0256_4,CUST_0256,2022-07-05,Follow-up Call,rep_15,85,Negative,Final approval
ACT_CUST_0256_5,CUST_0256,2022-07-06,Demo,rep_15,72,Positive,Send proposal
ACT_CUST_0256_6,CUST_0256,2022-07-22,Follow-up Call,rep_15,117,Neutral,Final approval
ACT_CUST_0256_7,CUST_0256,2022-07-22,Proposal Sent,rep_15,103,Neutral,Send proposal
ACT_CUST_0256_8,CUST_0256,2022-07-02,Negotiation,rep_15,49,Positive,Schedule demo
ACT_CUST_0256_9,CUST_0256,2022-07-17,Closing Call,rep_15,23,Negative,Send proposal
ACT_CUST_0256_10,CUST_0256,2022-08-18,Follow-up Call,rep_15,22,Positive,Send proposal
ACT_CUST_0257_1,CUST_0257,2023-09-01,Demo,rep_16,83,Neutral,Schedule demo
ACT_CUST_0257_2,CUST_0257,2023-08-17,Closing Call,rep_16,24,Positive,Schedule demo
ACT_CUST_0257_3,CUST_0257,2023-08-29,Demo,rep_16,75,Positive,Contract terms
ACT_CUST_0257_4,CUST_0257,2023-09-13,Proposal Sent,rep_16,91,Positive,Contract terms
ACT_CUST_0257_5,CUST_0257,2023-07-18,Negotiation,rep_16,70,Neutral,Schedule demo
ACT_CUST_0257_6,CUST_0257,2023-08-29,Closing Call,rep_16,39,Positive,Final approval
ACT_CUST_0257_7,CUST_0257,2023-09-15,Contract Review,rep_16,15,Positive,Budget approval
ACT_CUST_0257_8,CUST_0257,2023-09-14,Follow-up Call,rep_16,78,Neutral,Technical review
ACT_CUST_0257_9,CUST_0257,2023-09-05,Contract Review,rep_16,80,Positive,Final approval
ACT_CUST_0257_10,CUST_0257,2023-08-16,Follow-up Call,rep_16,83,Positive,Technical review
ACT_CUST_0257_11,CUST_0257,2023-09-21,Negotiation,rep_16,79,Positive,Budget approval
ACT_CUST_0257_12,CUST_0257,2023-07-28,Proposal Sent,rep_16,77,Positive,Contract terms
ACT_CUST_0258_1,CUST_0258,2022-01-07,Demo,rep_6,112,Positive,Technical review
ACT_CUST_0258_2,CUST_0258,2021-12-30,Contract Review,rep_6,58,Neutral,Contract terms
ACT_CUST_0258_3,CUST_0258,2022-01-07,Proposal Sent,rep_6,114,Positive,Send proposal
ACT_CUST_0258_4,CUST_0258,2022-01-10,Follow-up Call,rep_6,79,Positive,Contract terms
ACT_CUST_0258_5,CUST_0258,2022-02-04,Demo,rep_6,102,Positive,Contract terms
ACT_CUST_0258_6,CUST_0258,2022-01-10,Negotiation,rep_6,101,Positive,Send proposal
ACT_CUST_0258_7,CUST_0258,2022-01-08,Contract Review,rep_6,115,Positive,Send proposal
ACT_CUST_0258_8,CUST_0258,2022-02-18,Closing Call,rep_6,35,Positive,Contract terms
ACT_CUST_0258_9,CUST_0258,2022-02-04,Closing Call,rep_6,91,Neutral,Final approval
ACT_CUST_0258_10,CUST_0258,2022-01-16,Proposal Sent,rep_6,48,Positive,Technical review
ACT_CUST_0259_1,CUST_0259,2023-10-16,Closing Call,rep_10,60,Neutral,Technical review
ACT_CUST_0259_2,CUST_0259,2023-10-27,Follow-up Call,rep_10,69,Positive,Budget approval
ACT_CUST_0259_3,CUST_0259,2023-09-14,Contract Review,rep_10,22,Negative,Technical review
ACT_CUST_0259_4,CUST_0259,2023-09-27,Contract Review,rep_10,113,Positive,Final approval
ACT_CUST_0259_5,CUST_0259,2023-10-03,Proposal Sent,rep_10,99,Neutral,Technical review
ACT_CUST_0260_1,CUST_0260,2022-01-15,Contract Review,rep_1,116,Positive,Contract terms
ACT_CUST_0260_2,CUST_0260,2022-02-07,Closing Call,rep_1,40,Neutral,Contract terms
ACT_CUST_0260_3,CUST_0260,2022-02-01,Contract Review,rep_1,50,Positive,Send proposal
ACT_CUST_0260_4,CUST_0260,2021-12-30,Follow-up Call,rep_1,107,Positive,Final approval
ACT_CUST_0260_5,CUST_0260,2022-02-10,Contract Review,rep_1,20,Neutral,Budget approval
ACT_CUST_0260_6,CUST_0260,2022-02-19,Closing Call,rep_1,77,Positive,Contract terms
ACT_CUST_0260_7,CUST_0260,2022-02-09,Contract Review,rep_1,22,Positive,Final approval
ACT_CUST_0260_8,CUST_0260,2022-01-17,Follow-up Call,rep_1,83,Positive,Technical review
ACT_CUST_0261_1,CUST_0261,2022-04-25,Demo,rep_5,56,Negative,Final approval
ACT_CUST_0261_2,CUST_0261,2022-04-09,Proposal Sent,rep_5,34,Positive,Contract terms
ACT_CUST_0261_3,CUST_0261,2022-03-29,Negotiation,rep_5,26,Positive,Technical review
ACT_CUST_0261_4,CUST_0261,2022-04-16,Negotiation,rep_5,112,Neutral,Contract terms
ACT_CUST_0261_5,CUST_0261,2022-04-14,Follow-up Call,rep_5,103,Positive,Schedule demo
ACT_CUST_0261_6,CUST_0261,2022-04-22,Closing Call,rep_5,109,Positive,Technical review
ACT_CUST_0261_7,CUST_0261,2022-04-10,Closing Call,rep_5,42,Positive,Budget approval
ACT_CUST_0261_8,CUST_0261,2022-03-31,Contract Review,rep_5,61,Positive,Final approval
ACT_CUST_0261_9,CUST_0261,2022-04-23,Follow-up Call,rep_5,47,Neutral,Schedule demo
ACT_CUST_0261_10,CUST_0261,2022-03-26,Demo,rep_5,97,Positive,Budget approval
ACT_CUST_0262_1,CUST_0262,2022-11-17,Negotiation,rep_2,22,Negative,Contract terms
ACT_CUST_0262_2,CUST_0262,2022-10-04,Demo,rep_2,87,Positive,Schedule demo
ACT_CUST_0262_3,CUST_0262,2022-10-16,Follow-up Call,rep_2,116,Positive,Technical review
ACT_CUST_0262_4,CUST_0262,2022-10-23,Follow-up Call,rep_2,96,Positive,Schedule demo
ACT_CUST_0262_5,CUST_0262,2022-10-22,Demo,rep_2,86,Neutral,Contract terms
ACT_CUST_0262_6,CUST_0262,2022-09-13,Negotiation,rep_2,26,Positive,Budget approval
ACT_CUST_0262_7,CUST_0262,2022-10-27,Closing Call,rep_2,39,Neutral,Final approval
ACT_CUST_0262_8,CUST_0262,2022-10-09,Follow-up Call,rep_2,74,Positive,Final approval
ACT_CUST_0262_9,CUST_0262,2022-09-12,Closing Call,rep_2,57,Positive,Final approval
ACT_CUST_0262_10,CUST_0262,2022-10-23,Follow-up Call,rep_2,73,Positive,Final approval
ACT_CUST_0263_1,CUST_0263,2023-03-02,Negotiation,rep_1,52,Positive,Budget approval
ACT_CUST_0263_2,CUST_0263,2023-01-24,Demo,rep_1,43,Positive,Send proposal
ACT_CUST_0263_3,CUST_0263,2023-02-17,Proposal Sent,rep_1,89,Neutral,Technical review
ACT_CUST_0263_4,CUST_0263,2023-03-15,Contract Review,rep_1,98,Neutral,Contract terms
ACT_CUST_0263_5,CUST_0263,2023-02-26,Closing Call,rep_1,88,Positive,Send proposal
ACT_CUST_0263_6,CUST_0263,2023-02-12,Follow-up Call,rep_1,38,Positive,Contract terms
ACT_CUST_0263_7,CUST_0263,2023-03-22,Demo,rep_1,114,Positive,Technical review
ACT_CUST_0263_8,CUST_0263,2023-01-29,Follow-up Call,rep_1,55,Negative,Final approval
ACT_CUST_0263_9,CUST_0263,2023-02-12,Proposal Sent,rep_1,53,Positive,Technical review
ACT_CUST_0264_1,CUST_0264,2022-03-20,Proposal Sent,rep_12,71,Positive,Budget approval
ACT_CUST_0264_2,CUST_0264,2022-03-20,Contract Review,rep_12,110,Neutral,Send proposal
ACT_CUST_0264_3,CUST_0264,2022-04-06,Demo,rep_12,72,Positive,Send proposal
ACT_CUST_0264_4,CUST_0264,2022-03-28,Contract Review,rep_12,90,Neutral,Schedule demo
ACT_CUST_0264_5,CUST_0264,2022-03-27,Negotiation,rep_12,89,Neutral,Schedule demo
ACT_CUST_0264_6,CUST_0264,2022-03-26,Proposal Sent,rep_12,30,Negative,Final approval
ACT_CUST_0265_1,CUST_0265,2023-10-13,Proposal Sent,rep_11,41,Negative,Contract terms
ACT_CUST_0265_2,CUST_0265,2023-10-07,Contract Review,rep_11,47,Positive,Budget approval
ACT_CUST_0265_3,CUST_0265,2023-09-04,Demo,rep_11,63,Neutral,Budget approval
ACT_CUST_0265_4,CUST_0265,2023-09-12,Follow-up Call,rep_11,61,Negative,Schedule demo
ACT_CUST_0265_5,CUST_0265,2023-10-15,Closing Call,rep_11,53,Positive,Final approval
ACT_CUST_0265_6,CUST_0265,2023-09-11,Closing Call,rep_11,97,Neutral,Budget approval
ACT_CUST_0265_7,CUST_0265,2023-09-04,Follow-up Call,rep_11,108,Neutral,Technical review
ACT_CUST_0265_8,CUST_0265,2023-09-07,Proposal Sent,rep_11,46,Positive,Schedule demo
ACT_CUST_0266_1,CUST_0266,2023-08-08,Closing Call,rep_5,75,Neutral,Schedule demo
ACT_CUST_0266_2,CUST_0266,2023-08-30,Proposal Sent,rep_5,109,Neutral,Technical review
ACT_CUST_0266_3,CUST_0266,2023-08-31,Contract Review,rep_5,120,Positive,Send proposal
ACT_CUST_0266_4,CUST_0266,2023-08-10,Negotiation,rep_5,34,Neutral,Final approval
ACT_CUST_0266_5,CUST_0266,2023-08-10,Follow-up Call,rep_5,29,Neutral,Schedule demo
ACT_CUST_0266_6,CUST_0266,2023-08-26,Proposal Sent,rep_5,54,Positive,Technical review
ACT_CUST_0266_7,CUST_0266,2023-08-14,Negotiation,rep_5,56,Positive,Schedule demo
ACT_CUST_0266_8,CUST_0266,2023-08-18,Demo,rep_5,75,Positive,Send proposal
ACT_CUST_0266_9,CUST_0266,2023-08-21,Demo,rep_5,84,Positive,Contract terms
ACT_CUST_0266_10,CUST_0266,2023-09-06,Negotiation,rep_5,36,Positive,Schedule demo
ACT_CUST_0266_11,CUST_0266,2023-08-18,Proposal Sent,rep_5,26,Positive,Schedule demo
ACT_CUST_0267_1,CUST_0267,2023-10-16,Negotiation,rep_15,71,Positive,Contract terms
ACT_CUST_0267_2,CUST_0267,2023-10-26,Demo,rep_15,54,Positive,Technical review
ACT_CUST_0267_3,CUST_0267,2023-10-02,Follow-up Call,rep_15,99,Positive,Contract terms
ACT_CUST_0267_4,CUST_0267,2023-10-28,Closing Call,rep_15,27,Positive,Final approval
ACT_CUST_0267_5,CUST_0267,2023-10-23,Proposal Sent,rep_15,31,Positive,Send proposal
ACT_CUST_0267_6,CUST_0267,2023-10-02,Proposal Sent,rep_15,99,Positive,Schedule demo
ACT_CUST_0267_7,CUST_0267,2023-10-30,Contract Review,rep_15,51,Neutral,Schedule demo
ACT_CUST_0267_8,CUST_0267,2023-10-08,Proposal Sent,rep_15,47,Positive,Final approval
ACT_CUST_0267_9,CUST_0267,2023-10-10,Follow-up Call,rep_15,105,Negative,Final approval
ACT_CUST_0267_10,CUST_0267,2023-10-24,Negotiation,rep_15,81,Positive,Technical review
ACT_CUST_0268_1,CUST_0268,2023-02-25,Follow-up Call,rep_11,99,Positive,Final approval
ACT_CUST_0268_2,CUST_0268,2023-01-19,Closing Call,rep_11,117,Positive,Schedule demo
ACT_CUST_0268_3,CUST_0268,2023-04-03,Proposal Sent,rep_11,38,Positive,Final approval
ACT_CUST_0268_4,CUST_0268,2023-01-19,Proposal Sent,rep_11,35,Positive,Schedule demo
ACT_CUST_0268_5,CUST_0268,2023-03-12,Contract Review,rep_11,76,Neutral,Send proposal
ACT_CUST_0269_1,CUST_0269,2022-08-01,Proposal Sent,rep_13,73,Neutral,Contract terms
ACT_CUST_0269_2,CUST_0269,2022-07-31,Demo,rep_13,110,Positive,Contract terms
ACT_CUST_0269_3,CUST_0269,2022-07-21,Follow-up Call,rep_13,38,Positive,Budget approval
ACT_CUST_0269_4,CUST_0269,2022-08-11,Contract Review,rep_13,99,Positive,Technical review
ACT_CUST_0269_5,CUST_0269,2022-08-08,Follow-up Call,rep_13,23,Neutral,Budget approval
ACT_CUST_0269_6,CUST_0269,2022-08-20,Demo,rep_13,84,Positive,Send proposal
ACT_CUST_0269_7,CUST_0269,2022-08-02,Demo,rep_13,30,Positive,Technical review
ACT_CUST_0269_8,CUST_0269,2022-07-01,Follow-up Call,rep_13,54,Positive,Contract terms
ACT_CUST_0269_9,CUST_0269,2022-06-27,Negotiation,rep_13,38,Positive,Contract terms
ACT_CUST_0269_10,CUST_0269,2022-07-07,Proposal Sent,rep_13,102,Positive,Schedule demo
ACT_CUST_0269_11,CUST_0269,2022-07-08,Closing Call,rep_13,110,Positive,Contract terms
ACT_CUST_0269_12,CUST_0269,2022-07-03,Negotiation,rep_13,82,Positive,Contract terms
ACT_CUST_0270_1,CUST_0270,2023-04-22,Proposal Sent,rep_8,62,Positive,Final approval
ACT_CUST_0270_2,CUST_0270,2023-03-18,Closing Call,rep_8,96,Neutral,Send proposal
ACT_CUST_0270_3,CUST_0270,2023-03-16,Negotiation,rep_8,93,Positive,Send proposal
ACT_CUST_0270_4,CUST_0270,2023-03-29,Demo,rep_8,66,Positive,Contract terms
ACT_CUST_0270_5,CUST_0270,2023-04-11,Contract Review,rep_8,74,Positive,Final approval
ACT_CUST_0270_6,CUST_0270,2023-03-31,Demo,rep_8,24,Positive,Contract terms
ACT_CUST_0270_7,CUST_0270,2023-04-01,Proposal Sent,rep_8,108,Neutral,Schedule demo
ACT_CUST_0270_8,CUST_0270,2023-03-07,Contract Review,rep_8,32,Positive,Send proposal
ACT_CUST_0270_9,CUST_0270,2023-03-25,Contract Review,rep_8,115,Positive,Budget approval
ACT_CUST_0270_10,CUST_0270,2023-04-08,Negotiation,rep_8,39,Positive,Technical review
ACT_CUST_0270_11,CUST_0270,2023-03-08,Proposal Sent,rep_8,50,Positive,Budget approval
ACT_CUST_0271_1,CUST_0271,2023-06-06,Contract Review,rep_5,33,Neutral,Technical review
ACT_CUST_0271_2,CUST_0271,2023-05-28,Closing Call,rep_5,30,Positive,Contract terms
ACT_CUST_0271_3,CUST_0271,2023-06-01,Closing Call,rep_5,91,Positive,Final approval
ACT_CUST_0271_4,CUST_0271,2023-06-18,Follow-up Call,rep_5,120,Positive,Final approval
ACT_CUST_0271_5,CUST_0271,2023-06-26,Contract Review,rep_5,34,Positive,Final approval
ACT_CUST_0271_6,CUST_0271,2023-06-13,Follow-up Call,rep_5,20,Positive,Technical review
ACT_CUST_0271_7,CUST_0271,2023-06-02,Closing Call,rep_5,74,Positive,Send proposal
ACT_CUST_0271_8,CUST_0271,2023-07-01,Closing Call,rep_5,116,Positive,Technical review
ACT_CUST_0271_9,CUST_0271,2023-06-07,Negotiation,rep_5,28,Positive,Final approval
ACT_CUST_0271_10,CUST_0271,2023-06-26,Negotiation,rep_5,61,Positive,Final approval
ACT_CUST_0271_11,CUST_0271,2023-06-21,Closing Call,rep_5,70,Positive,Final approval
ACT_CUST_0271_12,CUST_0271,2023-06-02,Follow-up Call,rep_5,107,Neutral,Technical review
ACT_CUST_0272_1,CUST_0272,2022-12-14,Closing Call,rep_11,47,Negative,Schedule demo
ACT_CUST_0272_2,CUST_0272,2022-11-05,Demo,rep_11,106,Neutral,Send proposal
ACT_CUST_0272_3,CUST_0272,2022-12-30,Contract Review,rep_11,43,Positive,Final approval
ACT_CUST_0272_4,CUST_0272,2022-11-29,Demo,rep_11,114,Neutral,Budget approval
ACT_CUST_0272_5,CUST_0272,2022-12-28,Negotiation,rep_11,87,Positive,Contract terms
ACT_CUST_0272_6,CUST_0272,2023-01-07,Contract Review,rep_11,20,Neutral,Contract terms
ACT_CUST_0272_7,CUST_0272,2023-01-05,Demo,rep_11,88,Positive,Send proposal
ACT_CUST_0272_8,CUST_0272,2022-12-09,Negotiation,rep_11,101,Neutral,Contract terms
ACT_CUST_0272_9,CUST_0272,2022-12-14,Contract Review,rep_11,106,Neutral,Technical review
ACT_CUST_0272_10,CUST_0272,2023-01-05,Contract Review,rep_11,73,Positive,Contract terms
ACT_CUST_0272_11,CUST_0272,2022-11-07,Contract Review,rep_11,119,Neutral,Final approval
ACT_CUST_0273_1,CUST_0273,2023-05-17,Negotiation,rep_1,38,Positive,Technical review
ACT_CUST_0273_2,CUST_0273,2023-05-06,Follow-up Call,rep_1,67,Neutral,Final approval
ACT_CUST_0273_3,CUST_0273,2023-06-10,Follow-up Call,rep_1,60,Neutral,Technical review
ACT_CUST_0273_4,CUST_0273,2023-05-31,Proposal Sent,rep_1,50,Positive,Schedule demo
ACT_CUST_0273_5,CUST_0273,2023-05-28,Contract Review,rep_1,104,Negative,Technical review
ACT_CUST_0273_6,CUST_0273,2023-07-10,Proposal Sent,rep_1,41,Positive,Contract terms
ACT_CUST_0273_7,CUST_0273,2023-06-28,Follow-up Call,rep_1,109,Positive,Technical review
ACT_CUST_0273_8,CUST_0273,2023-07-11,Proposal Sent,rep_1,78,Neutral,Technical review
ACT_CUST_0273_9,CUST_0273,2023-05-31,Negotiation,rep_1,83,Neutral,Send proposal
ACT_CUST_0274_1,CUST_0274,2022-09-19,Closing Call,rep_4,66,Positive,Budget approval
ACT_CUST_0274_2,CUST_0274,2022-09-29,Contract Review,rep_4,40,Positive,Final approval
ACT_CUST_0274_3,CUST_0274,2022-10-28,Follow-up Call,rep_4,58,Neutral,Technical review
ACT_CUST_0274_4,CUST_0274,2022-09-26,Proposal Sent,rep_4,56,Positive,Send proposal
ACT_CUST_0274_5,CUST_0274,2022-10-11,Negotiation,rep_4,104,Neutral,Technical review
ACT_CUST_0274_6,CUST_0274,2022-09-28,Contract Review,rep_4,94,Neutral,Send proposal
ACT_CUST_0274_7,CUST_0274,2022-09-20,Demo,rep_4,106,Positive,Final approval
ACT_CUST_0275_1,CUST_0275,2023-08-16,Negotiation,rep_5,60,Positive,Budget approval
ACT_CUST_0275_2,CUST_0275,2023-07-24,Closing Call,rep_5,119,Neutral,Technical review
ACT_CUST_0275_3,CUST_0275,2023-07-21,Follow-up Call,rep_5,43,Positive,Schedule demo
ACT_CUST_0275_4,CUST_0275,2023-08-06,Negotiation,rep_5,34,Neutral,Technical review
ACT_CUST_0275_5,CUST_0275,2023-07-16,Contract Review,rep_5,43,Neutral,Send proposal
ACT_CUST_0275_6,CUST_0275,2023-08-06,Proposal Sent,rep_5,71,Neutral,Send proposal
ACT_CUST_0275_7,CUST_0275,2023-07-28,Demo,rep_5,52,Positive,Schedule demo
ACT_CUST_0276_1,CUST_0276,2022-07-28,Contract Review,rep_16,68,Positive,Contract terms
ACT_CUST_0276_2,CUST_0276,2022-05-26,Contract Review,rep_16,38,Neutral,Contract terms
ACT_CUST_0276_3,CUST_0276,2022-06-15,Closing Call,rep_16,88,Neutral,Budget approval
ACT_CUST_0276_4,CUST_0276,2022-07-19,Follow-up Call,rep_16,105,Neutral,Technical review
ACT_CUST_0276_5,CUST_0276,2022-07-25,Follow-up Call,rep_16,70,Positive,Send proposal
ACT_CUST_0276_6,CUST_0276,2022-06-08,Negotiation,rep_16,60,Positive,Final approval
ACT_CUST_0276_7,CUST_0276,2022-05-21,Follow-up Call,rep_16,120,Negative,Send proposal
ACT_CUST_0276_8,CUST_0276,2022-07-24,Negotiation,rep_16,89,Positive,Contract terms
ACT_CUST_0276_9,CUST_0276,2022-07-15,Contract Review,rep_16,83,Positive,Contract terms
ACT_CUST_0276_10,CUST_0276,2022-05-30,Closing Call,rep_16,59,Neutral,Final approval
ACT_CUST_0276_11,CUST_0276,2022-06-30,Proposal Sent,rep_16,74,Positive,Schedule demo
ACT_CUST_0276_12,CUST_0276,2022-06-21,Negotiation,rep_16,71,Positive,Budget approval
ACT_CUST_0277_1,CUST_0277,2024-01-26,Contract Review,rep_1,86,Neutral,Technical review
ACT_CUST_0277_2,CUST_0277,2024-01-22,Closing Call,rep_1,33,Positive,Technical review
ACT_CUST_0277_3,CUST_0277,2024-01-02,Closing Call,rep_1,50,Positive,Final approval
ACT_CUST_0277_4,CUST_0277,2023-12-31,Closing Call,rep_1,91,Positive,Final approval
ACT_CUST_0277_5,CUST_0277,2024-01-05,Contract Review,rep_1,42,Neutral,Technical review
ACT_CUST_0278_1,CUST_0278,2023-07-23,Negotiation,rep_11,117,Neutral,Budget approval
ACT_CUST_0278_2,CUST_0278,2023-07-15,Negotiation,rep_11,102,Positive,Schedule demo
ACT_CUST_0278_3,CUST_0278,2023-08-29,Demo,rep_11,106,Neutral,Contract terms
ACT_CUST_0278_4,CUST_0278,2023-07-12,Demo,rep_11,93,Positive,Budget approval
ACT_CUST_0278_5,CUST_0278,2023-07-16,Closing Call,rep_11,39,Positive,Contract terms
ACT_CUST_0278_6,CUST_0278,2023-07-18,Proposal Sent,rep_11,18,Neutral,Budget approval
ACT_CUST_0278_7,CUST_0278,2023-07-12,Follow-up Call,rep_11,26,Positive,Budget approval
ACT_CUST_0279_1,CUST_0279,2022-09-08,Closing Call,rep_14,75,Positive,Technical review
ACT_CUST_0279_2,CUST_0279,2022-08-19,Demo,rep_14,54,Positive,Final approval
ACT_CUST_0279_3,CUST_0279,2022-09-12,Follow-up Call,rep_14,78,Positive,Technical review
ACT_CUST_0279_4,CUST_0279,2022-09-09,Proposal Sent,rep_14,44,Positive,Final approval
ACT_CUST_0279_5,CUST_0279,2022-10-02,Demo,rep_14,58,Positive,Schedule demo
ACT_CUST_0279_6,CUST_0279,2022-09-21,Follow-up Call,rep_14,17,Neutral,Schedule demo
ACT_CUST_0279_7,CUST_0279,2022-09-25,Demo,rep_14,102,Positive,Send proposal
ACT_CUST_0279_8,CUST_0279,2022-08-02,Negotiation,rep_14,16,Positive,Budget approval
ACT_CUST_0279_9,CUST_0279,2022-08-31,Demo,rep_14,117,Negative,Contract terms
ACT_CUST_0280_1,CUST_0280,2022-10-18,Closing Call,rep_6,94,Positive,Contract terms
ACT_CUST_0280_2,CUST_0280,2022-10-21,Follow-up Call,rep_6,27,Neutral,Send proposal
ACT_CUST_0280_3,CUST_0280,2022-11-05,Negotiation,rep_6,37,Neutral,Final approval
ACT_CUST_0280_4,CUST_0280,2022-10-17,Negotiation,rep_6,34,Neutral,Budget approval
ACT_CUST_0281_1,CUST_0281,2022-04-20,Demo,rep_2,118,Negative,Technical review
ACT_CUST_0281_2,CUST_0281,2022-03-30,Follow-up Call,rep_2,102,Positive,Contract terms
ACT_CUST_0281_3,CUST_0281,2022-04-02,Demo,rep_2,78,Positive,Send proposal
ACT_CUST_0281_4,CUST_0281,2022-04-23,Follow-up Call,rep_2,73,Negative,Contract terms
ACT_CUST_0281_5,CUST_0281,2022-04-12,Contract Review,rep_2,29,Neutral,Schedule demo
ACT_CUST_0281_6,CUST_0281,2022-04-10,Proposal Sent,rep_2,61,Positive,Budget approval
ACT_CUST_0281_7,CUST_0281,2022-04-03,Contract Review,rep_2,20,Positive,Budget approval
ACT_CUST_0281_8,CUST_0281,2022-04-22,Demo,rep_2,81,Positive,Final approval
ACT_CUST_0281_9,CUST_0281,2022-04-09,Negotiation,rep_2,87,Positive,Contract terms
ACT_CUST_0281_10,CUST_0281,2022-04-19,Contract Review,rep_2,111,Positive,Send proposal
ACT_CUST_0281_11,CUST_0281,2022-04-07,Follow-up Call,rep_2,32,Positive,Send proposal
ACT_CUST_0281_12,CUST_0281,2022-04-08,Closing Call,rep_2,69,Positive,Budget approval
ACT_CUST_0282_1,CUST_0282,2022-05-01,Demo,rep_1,56,Positive,Contract terms
ACT_CUST_0282_2,CUST_0282,2022-04-26,Follow-up Call,rep_1,78,Negative,Technical review
ACT_CUST_0282_3,CUST_0282,2022-05-11,Closing Call,rep_1,22,Positive,Schedule demo
ACT_CUST_0282_4,CUST_0282,2022-04-17,Demo,rep_1,54,Neutral,Final approval
ACT_CUST_0282_5,CUST_0282,2022-05-05,Negotiation,rep_1,37,Neutral,Final approval
ACT_CUST_0282_6,CUST_0282,2022-04-10,Negotiation,rep_1,18,Positive,Technical review
ACT_CUST_0282_7,CUST_0282,2022-04-26,Proposal Sent,rep_1,60,Negative,Schedule demo
ACT_CUST_0282_8,CUST_0282,2022-05-11,Contract Review,rep_1,109,Positive,Send proposal
ACT_CUST_0282_9,CUST_0282,2022-05-02,Follow-up Call,rep_1,102,Neutral,Send proposal
ACT_CUST_0282_10,CUST_0282,2022-04-12,Contract Review,rep_1,38,Neutral,Final approval
ACT_CUST_0283_1,CUST_0283,2023-10-29,Proposal Sent,rep_7,88,Neutral,Schedule demo
ACT_CUST_0283_2,CUST_0283,2023-09-15,Contract Review,rep_7,41,Negative,Schedule demo
ACT_CUST_0283_3,CUST_0283,2023-10-09,Demo,rep_7,45,Neutral,Technical review
ACT_CUST_0283_4,CUST_0283,2023-09-28,Contract Review,rep_7,120,Positive,Budget approval
ACT_CUST_0284_1,CUST_0284,2022-12-07,Proposal Sent,rep_5,94,Neutral,Budget approval
ACT_CUST_0284_2,CUST_0284,2022-12-05,Closing Call,rep_5,95,Positive,Final approval
ACT_CUST_0284_3,CUST_0284,2022-11-21,Contract Review,rep_5,103,Positive,Budget approval
ACT_CUST_0284_4,CUST_0284,2022-11-26,Follow-up Call,rep_5,39,Neutral,Budget approval
ACT_CUST_0284_5,CUST_0284,2022-11-20,Negotiation,rep_5,16,Neutral,Budget approval
ACT_CUST_0285_1,CUST_0285,2023-06-04,Demo,rep_5,96,Positive,Send proposal
ACT_CUST_0285_2,CUST_0285,2023-06-17,Demo,rep_5,38,Positive,Send proposal
ACT_CUST_0285_3,CUST_0285,2023-06-06,Closing Call,rep_5,106,Negative,Budget approval
ACT_CUST_0285_4,CUST_0285,2023-06-07,Negotiation,rep_5,51,Positive,Contract terms
ACT_CUST_0285_5,CUST_0285,2023-06-06,Demo,rep_5,112,Positive,Send proposal
ACT_CUST_0285_6,CUST_0285,2023-05-29,Negotiation,rep_5,78,Positive,Contract terms
